kode_produk,nama_produk,harga,stok,kategori,last_updated
PROD-1378,komik jepang lama,16000,0,buku,Jul 21
PROD-1338,hp android murah,0,0,elektronik,Oct 02
PROD-1064,komik jepang lama,16000,0,buku,2025-03-01 18:00:00
PROD-1023,mouse wireless,16000,12,elektronik,2025-04-03 9:00:00
PROD-1379,kemeja flanel keren,0,0,pakaian,2025-04-24 00:00:00
PROD-1065,baju anak laki-laki,0,0,kosong,pakian
PROD-1024,buku mewarnai anak,15000,0,buku,2025-06-17 00:00:00
PROD-1339,komik jepang lama,0,0,buku,Nov 06
PROD-1066,kamus bahasa inggris,15000,12,buku,Mar 21
PROD-1025,baju anak perempuan,0,4,pakaian,2025-05-28 12:00:00
PROD-1067,buku mewarnai anak,0,0,buku,2025-05-13 14:00:00
PROD-1026,novel fiksi terjemahan,128000,99,buku,Sep 21
PROD-1068,buku mewarnai anak,15,0,buku,2025-05-18 12:00:00
PROD-1027,kemeja flanel keren,0,0,pakaian,2025-04-02 00:00:00
PROD-1069,powerbank 10000mah,16000,0,elektronik,2025-05-19 00:00:00
PROD-1028,baju anak laki-laki,0,0,pakaian,2025-05-18 12:00:00
PROD-1029,mouse wireless,128000,0,elektronik,2025-05-18 12:00:00
PROD-0990,kemeja flanel keren,45000,0,pakaian,2025-09-27 00:00:00
PROD-0991,novel fiksi terjemahan,15000,0,buku,Jan 23
PROD-0950,baju anak laki-laki,120000,0,pakaian,2025-12-11 00:00:00
PROD-0992,buku mewarnai anak,120000,12,buku,2025-10-22 8:00:00
PROD-0951,komik jepang lama,120000,0,buku,2025-05-18 12:00:00
PROD-0910,komik jepang lama,0,0,kosong,buku
PROD-0993,novel fiksi terjemahan,0,0,buku,2025-09-21 00:00:00
PROD-0952,buku pemrograman python,120,0,buku,2025-11-12 7:00:00
PROD-0911,novel fiksi terjemahan,15000,0,buku,2025-05-18 12:00:00
PROD-0994,buku mewarnai anak,0,12,buku,2025-01-21 15:00:00
PROD-0953,kamus bahasa inggris,0,0,null,buku
PROD-0912,laptop gaming i7,48000,0,elektronik,Mar 21
PROD-0995,novel fiksi terjemahan,0,0,buku,2025-05-18 12:00:00
PROD-0954,mouse wireless,15000,5,elektronik,2025-04-12 00:00:00
PROD-0680,komik jepang lama,45,0,buku,2026-02-07 22:00:00
PROD-0913,kemeja flanel keren,0,0,kosong,pakaian
PROD-0996,buku mewarnai anak,45,0,buku,2025-05-18 12:00:00
PROD-0955,kemeja flanel keren,15000,66,pakaian,2025-05-18 12:00:00
PROD-0681,komik jepang lama,0,0,buku,Aug 14
PROD-0914,baju anak perempuan,45000,12,pakaian,2025-09-23 16:00:00
PROD-0640,laptop gaming i7,120,12,elektronik,2025-01-31 8:00:00
PROD-0997,novel fiksi terjemahan,45000,0,buku,Mar 06
PROD-0956,buku pemrograman python,0,0,buku,Jul 24
PROD-0682,novel fiksi terjemahan,45000,0,buku,2025-10-06 15:00:00
PROD-0915,baju bayi,0,12,pakaian,2025-07-08 7:00:00
PROD-0641,baju bayi,45,0,pakaian,2025-05-18 12:00:00
PROD-0600,komik jepang lama,0,0,buku,2025-01-07 22:00:00
PROD-1760,baju anak laki-laki,45000,0,pakaian,Dec 28
PROD-0998,komik jepang lama,15000,25,buku,2025-12-31 14:00:00
PROD-0957,baju anak perempuan,15,0,pakaian,Oct 03
PROD-0683,laptop gaming i7,0,0,elektronik,2025-12-05 22:00:00
PROD-0916,buku pemrograman python,15000,12,buku,2025-12-08 00:00:00
PROD-0642,powerbank 10000mah,120000,12,elektronik,2026-02-28 00:00:00
PROD-0601,novel fiksi terjemahan,0,0,97,buku bacaan
PROD-1761,buku mewarnai anak,15,0,buku,2025-06-26 00:00:00
PROD-1720,baju bayi,0,0,48,PAKAIAN
PROD-0999,buku mewarnai anak,0,0,buku,2025-05-18 12:00:00
PROD-0958,charger type-c fast,45000,0,elektronik,2025-05-18 12:00:00
PROD-0684,mouse wireless,120000,3,elektronik,2025-12-25 00:00:00
PROD-0917,charger type-c fast,16000,0,elektronik,2025-06-28 20:00:00
PROD-0643,baju anak laki-laki,120,35,pakaian,2025-04-15 00:00:00
PROD-0602,kamus bahasa inggris,0,0,kosong,BUKU
PROD-1762,baju anak laki-laki,0,0,pakaian,Aug 18
PROD-1721,hp android murah,15000,12,elektronik,Jan 04
PROD-0959,buku mewarnai anak,48000,0,buku,Apr 12
PROD-0685,laptop gaming i7,45000,40,elektronik,2025-06-22 13:00:00
PROD-0918,powerbank 10000mah,45,0,elektronik,Aug 05
PROD-0644,komik jepang lama,0,0,kosong,BUKU
PROD-0370,hp android murah,48000,0,elektronik,2025-09-05 00:00:00
PROD-0603,kamus bahasa inggris,15000,0,buku,2025-12-24 18:00:00
PROD-1763,buku pemrograman python,0,0,buku,Mar 29
PROD-1722,komik jepang lama,0,80,buku,2026-02-22 00:00:00
PROD-0686,laptop gaming i7,0,0,elektronik,2025-05-18 12:00:00
PROD-0919,powerbank 10000mah,120,0,elektronik,2026-01-14 22:00:00
PROD-0645,kemeja flanel keren,0,0,pakaian,Jun 13
PROD-0371,baju anak laki-laki,15000,0,pakaian,2025-03-23 14:00:00
PROD-0604,komik jepang lama,45,1,buku,Nov 01
PROD-0330,hp android murah,0,0,kosong,ELEKTRONIK
PROD-1764,powerbank 10000mah,48000,0,elektronik,2025-05-18 12:00:00
PROD-1723,baju anak perempuan,120000,0,pakaian,2025-08-17 00:00:00
PROD-1490,buku pemrograman python,15000,0,buku,Jan 27
PROD-0687,novel fiksi terjemahan,16000,0,buku,2025-07-17 3:00:00
PROD-0646,powerbank 10000mah,0,0,elektronik,2025-05-18 12:00:00
PROD-0372,charger type-c fast,0,0,elektronik,2025-01-25 9:00:00
PROD-0605,charger type-c fast,15,96,elektronik,2025-11-24 0:00:00
PROD-0331,baju bayi,16000,0,pakaian,2026-01-21 00:00:00
PROD-1765,baju anak laki-laki,0,0,pakaian,2026-01-16 12:00:00
PROD-1724,kamus bahasa inggris,15,0,buku,2025-03-23 20:00:00
PROD-1491,buku pemrograman python,0,0,buku,2025-04-19 00:00:00
PROD-1450,buku mewarnai anak,15000,0,buku,Mar 10
PROD-0688,buku pemrograman python,0,0,buku,2025-05-30 7:00:00
PROD-0647,mouse wireless,0,0,elektronik,2025-03-17 7:00:00
PROD-0373,baju bayi,15000,0,pakaian,2025-05-18 12:00:00
PROD-0606,buku mewarnai anak,0,0,buku,Feb 12
PROD-0332,baju bayi,45000,0,pakaian,2026-01-01 7:00:00
PROD-1766,powerbank 10000mah,45000,28,elektronik,Jul 23
PROD-1725,novel fiksi terjemahan,0,0,buku,2025-06-24 18:00:00
PROD-1492,kamus bahasa inggris,45000,0,buku,2025-11-19 00:00:00
PROD-1451,mouse wireless,0,0,-5,elektronik
PROD-1410,powerbank 10000mah,0,62,elektronik,Sep 16
PROD-0689,powerbank 10000mah,0,0,kosong,ELEKTRONIK
PROD-0648,hp android murah,48000,0,elektronik,2025-05-18 12:00:00
PROD-0374,kaos polos combed,45000,0,pakaian,2026-03-25 5:00:00
PROD-0607,komik jepang lama,0,12,buku,2025-11-23 00:00:00
PROD-0333,mouse wireless,0,12,elektronik,2025-02-26 0:00:00
PROD-1767,kamus bahasa inggris,48000,12,buku,Jul 08
PROD-1726,powerbank 10000mah,0,0,73,elektronik
PROD-1493,laptop gaming i7,120,38,elektronik,2025-07-30 13:00:00
PROD-1452,hp android murah,45000,12,elektronik,2025-06-23 00:00:00
PROD-1411,novel fiksi terjemahan,0,0,-5,BUKU
PROD-0649,powerbank 10000mah,0,0,elektronik,2025-06-20 00:00:00
PROD-0375,laptop gaming i7,45,12,elektronik,2025-04-25 3:00:00
PROD-0608,kamus bahasa inggris,45,0,buku,2025-07-04 0:00:00
PROD-0334,powerbank 10000mah,0,43,elektronik,2025-04-19 00:00:00
PROD-0060,novel fiksi terjemahan,15000,0,buku,2025-12-04 00:00:00
PROD-1768,buku mewarnai anak,45000,0,buku,2025-05-18 12:00:00
PROD-1727,komik jepang lama,0,0,buku,Sep 16
PROD-1494,powerbank 10000mah,45000,12,elektronik,2025-05-18 12:00:00
PROD-1453,kemeja flanel keren,0,0,51,clothes
PROD-1412,kamus bahasa inggris,0,0,buku,2025-01-13 00:00:00
PROD-0020,powerbank 10000mah,0,0,elektronik,2025-06-09 00:00:00
PROD-0376,kaos polos combed,0,0,15,pakaian
PROD-0609,baju bayi,15000,12,pakaian,2025-03-27 00:00:00
PROD-0335,komik jepang lama,120000,0,buku,2025-06-07 3:00:00
PROD-0061,baju anak perempuan,0,12,pakaian,Jan 13
PROD-1769,kamus bahasa inggris,15000,0,buku,2025-05-18 12:00:00
PROD-1728,laptop gaming i7,0,12,elektronik,2025-05-18 12:00:00
PROD-1495,charger type-c fast,0,0,null,ELEKTRONIK
PROD-1454,charger type-c fast,45,0,elektronik,2026-01-15 20:00:00
PROD-1413,baju bayi,0,71,pakaian,2025-05-18 12:00:00
PROD-0021,hp android murah,120000,0,elektronik,2026-03-20 00:00:00
PROD-0377,hp android murah,120,0,elektronik,2025-05-18 12:00:00
PROD-0336,kaos polos combed,45000,58,pakaian,2025-05-18 12:00:00
PROD-1180,baju anak perempuan,0,0,pakaian,2025-05-18 12:00:00
PROD-0062,laptop gaming i7,0,0,elektronik,2025-12-22 00:00:00
PROD-1729,baju anak laki-laki,45000,0,pakaian,2025-01-15 00:00:00
PROD-1496,laptop gaming i7,0,0,-5,ELEKTRONIK
PROD-1455,hp android murah,0,0,12,elektronik
PROD-1414,kemeja flanel keren,0,10,pakaian,Sep 02
PROD-0022,powerbank 10000mah,15000,0,elektronik,Feb 25
PROD-0378,baju bayi,0,0,-5,pakaian
PROD-0337,buku pemrograman python,0,0,12,buku bacaan
PROD-1181,hp android murah,0,0,elektronik,2025-02-24 8:00:00
PROD-0063,powerbank 10000mah,45000,12,elektronik,2025-05-18 12:00:00
PROD-1140,buku pemrograman python,120000,0,buku,Jul 18
PROD-1497,charger type-c fast,0,0,elektronik,Mar 01
PROD-1456,buku mewarnai anak,0,0,buku,2025-05-18 12:00:00
PROD-1415,komik jepang lama,0,0,12,BUKU
PROD-0023,kamus bahasa inggris,15000,0,buku,2025-05-18 12:00:00
PROD-1100,hp android murah,128000,12,elektronik,2025-04-20 13:00:00
PROD-0379,mouse wireless,16000,0,elektronik,2025-07-06 23:00:00
PROD-0338,powerbank 10000mah,128000,12,elektronik,2025-05-18 12:00:00
PROD-1182,charger type-c fast,120000,0,elektronik,2025-08-23 00:00:00
PROD-0064,kamus bahasa inggris,120,12,buku,2025-05-18 12:00:00
PROD-1141,komik jepang lama,45,0,buku,2025-05-18 12:00:00
PROD-1498,baju anak perempuan,0,0,pakaian,2026-03-07 3:00:00
PROD-1457,baju bayi,0,65,pakaian,2026-01-16 2:00:00
PROD-1416,kemeja flanel keren,0,0,pakaian,2025-05-18 12:00:00
PROD-1101,hp android murah,0,57,elektronik,2025-05-18 12:00:00
PROD-0339,mouse wireless,0,73,elektronik,Jul 11
PROD-1183,komik jepang lama,0,12,buku,2025-02-27 4:00:00
PROD-0065,buku mewarnai anak,0,0,buku,2025-12-24 6:00:00
PROD-1142,buku mewarnai anak,0,0,buku,2025-01-19 10:00:00
PROD-0024,kemeja flanel keren,0,0,-5,pakian
PROD-1499,buku pemrograman python,0,0,kosong,BUKU
PROD-1458,buku mewarnai anak,45000,12,buku,2025-05-23 00:00:00
PROD-1417,mouse wireless,15,90,elektronik,2025-07-24 20:00:00
PROD-1102,kamus bahasa inggris,45,0,buku,2025-09-06 00:00:00
PROD-1184,kaos polos combed,15000,0,pakaian,Feb 10
PROD-0066,hp android murah,48000,0,elektronik,2025-06-02 00:00:00
PROD-1143,baju anak perempuan,0,50,pakaian,2026-01-26 21:00:00
PROD-0025,mouse wireless,15000,0,elektronik,Mar 06
PROD-1459,kemeja flanel keren,120,0,pakaian,2025-12-04 00:00:00
PROD-1418,novel fiksi terjemahan,120000,12,buku,2025-11-16 00:00:00
PROD-1103,baju anak laki-laki,0,0,pakaian,Apr 08
PROD-1185,kaos polos combed,16000,83,pakaian,2025-10-11 6:00:00
PROD-0067,novel fiksi terjemahan,45000,0,buku,Jan 02
PROD-1144,kamus bahasa inggris,0,12,buku,2025-05-18 12:00:00
PROD-0026,powerbank 10000mah,0,12,elektronik,2025-09-15 00:00:00
PROD-1419,buku mewarnai anak,128000,0,buku,Aug 05
PROD-1104,kemeja flanel keren,15000,0,pakaian,2025-05-18 12:00:00
PROD-1186,baju anak laki-laki,0,12,pakaian,2025-04-04 00:00:00
PROD-0068,hp android murah,0,12,elektronik,2025-01-12 2:00:00
PROD-1145,hp android murah,120000,12,elektronik,Jun 20
PROD-0027,baju bayi,0,0,null,clothes
PROD-1105,kamus bahasa inggris,45,0,buku,2026-03-02 00:00:00
PROD-1187,komik jepang lama,15000,0,buku,2025-11-01 17:00:00
PROD-0069,baju anak perempuan,120000,0,pakaian,2025-03-14 00:00:00
PROD-1146,kemeja flanel keren,16000,0,pakaian,2025-05-18 12:00:00
PROD-0028,baju anak perempuan,15000,0,pakaian,2025-01-11 00:00:00
PROD-1106,laptop gaming i7,15000,0,elektronik,2025-09-22 00:00:00
PROD-1188,buku mewarnai anak,45000,0,buku,Mar 02
PROD-1147,baju anak perempuan,45000,48,pakaian,2025-05-18 12:00:00
PROD-0029,powerbank 10000mah,120000,0,elektronik,Aug 26
PROD-1107,hp android murah,0,0,12,ELEKTRONIK
PROD-1189,novel fiksi terjemahan,0,0,buku,2025-04-16 00:00:00
PROD-1148,novel fiksi terjemahan,0,0,buku,2025-05-18 12:00:00
PROD-1108,charger type-c fast,0,13,elektronik,2025-06-06 13:00:00
PROD-1149,laptop gaming i7,0,12,elektronik,2025-04-18 11:00:00
PROD-1109,kamus bahasa inggris,128000,99,buku,2025-07-08 2:00:00
